,brand, model, rating, rating_text
842,mad-rock,mugen,4.0,   These were my first pair of climbing shoes...from the moment I opened the box~ the crisp clean smell of new shoes hit my nose... originally I thought I purchased the shoes too small. I got them in my street size (10) and my toes were curled back~ after further research I've learned this is ok with with climbing shoes. They were super sticky but I've gone an worn a hole completely through them (my fault) but I do feel the rubber did give away a little fast. I am considering possibly purchasing another pair since they did feel so great. but I will likely resole them another brands rubber....all in all a great first shoe~ doesn't stretch very much...enjoy!
843,mad-rock,mugen,4.0,   New Mugen... where to start... I opened that package~ and that new shoe smell flooded my senses... never get tired of it.   Then comes the sight... the look~ rad in design~ and sure to catch a few glances. Bright White~ with its red logo~ strikes you. The ergonomics of it are definitely different than your average shoe~ with the new heel design~ and pointed toe.   The dual density sole is a godsend in my case. The tight~ lip makes for great stability on Jibs~ and the softer inside still gives you some feel of the rock. Velcro stays on like pro~ and doesn't rub off on the wall or rocks~ and the mid section of the shoe with it's overlapping design will fit anyone's top foot.     That said~ the toe and heel take getting used to. These shoes are smaller than most you've climbed in by about a half a size. I'd try them on before buying to make sure you've got the right size.   Overall~ the rubber sticks very well~ albeit it comes off on the wall a little easier than I would of liked.     If you want style and flair~ you've got it~ performance is par with most other shoes~ and the innovations of the dual Rand~ heel hook~ lined inside... are either a love 'em or hate 'em.
844,mad-rock,loco,4.0,   i've had my Locos for about a month and I love them. I did not however think that when I first bought them. My other rock shoes were a 7 US~ and I found that even a 9 in the Locos were really tight. After about two or three weeks of climbing in a gym and outside they started to loosen~ but not much.    They're great for dime size edging and steep overhangs. If you do more than a small amount of slabbing stay away. They will eat your feet up if you're not careful. Great for short sport routes or in a gym. You'll be screamin' if you have a long multipitch route. So if you're pushing the numbers Locos are great...if you can get past the break-in period.
845,mad-rock,loco,4.0,   These shoes climb steep limestone like a spider~ but will destroy your feet. After trying on several sizes at a shoe demo~ I found my street size worked best. I am able to stand on the smallest of bumps as long as I can put up with the pain. For those pushing the grades~ I recommend Locos. For rec climbers that stay closer to vertical~ don't get 'em. Drawbacks are the break-in period is long and the velcro will delaminate from the backing in hot weather.
846,five-ten,ascent,4.0,   Pros   Cons   Gauranteed~ any shoe that is made by Five Ten I will stand by. Their products are solid and worth their value. I have narrow feet and can tell that Five Ten shoe fits really well for my foot..but that all depends on your feet measurements and sizes...buy a pair.
847,five-ten,ascent,4.0,"   I purchased this pair of shoes roughly four years ago and use them esclusively on long trad routes. The EVO sole cushions impact on descents and boudering~ but for me it serves its purpose hanging out on belay ledges. They smear on both low and high angle friction like a dream as the C4 rubber is just amazing.    I wanted to size them a 1/2 size larger to accomodate the digets~ knowing full well that the purpose for these shoes was of the ""all day"" nature. I feel~ despite my decision for comfort~ that I lost little to no performance. They edge nicely~ though not quite as good as their counter part the VCS or Galileo~ but sufficient for what I climb with them.    The velcro makes them great for easy on easy off changovers and the sensitivity rivals that of the Moccasym. Some find the split padded tongue a hinderance~ and I have even heard it said that it makes the shoe a bit sloppy and hot. I have found neither to be true~ but certainly any time you add padding to a shoe~ some compromises will have to be made. This is a great intermediate~ to advanced intermediate shoe and can't be beat on the epic journey on stone we often take!"
848,five-ten,anasazi-slipper,4.0,   I got my pair free so I didn't expect much from it. At the time I owned a pair of Anasazi Velcro Onyx. The first thing I noticed when I put these on were that the toe area was more narrow and sharp compared to the velcros.   The heel was quite baggy which is probably because I have a narrow heel.   Besides the bagginess~ this shoe is probably one of the best shoes I've had so far. I've had quite a few including the Red Chili X-cube~ Miuras and Anasazi Velcros.    I found the C4 rubber was actually sticker and more durable that the onyx rubber on my velcros.   I mainly use these for bouldering. Whenever I do roof problems where the heel is required I switch to the Miuras as the heel fits me a bit better.   I wear size 37EUR in the Miuras which is super painful but have these in 7US which are quite tight but no longer painful.   After 6 months with them the elastic on top has gotten bit loose but besides that~ the rubber is great and durable (I still have a sharp inner edge on my shoe).
849,montrail,magnet,4.0,   Great shoe for the price. I sized these the same as my street shoes~ but would recommend sizing 0.5 to 1 full European shoe size smaller as the shoes do stretch a bit. The toe box fits wider than the Scarpa and Sportiva designs~ which for me is more comfortable.   The rubber is good and sticky~ and the moldable foam is quite comfortable and does make the footbed feel reasonably secure~ but at the trade-off of decreased sensitivity. The rubber thickness in the toe is fairly thick which is a bonus for increased lifespan~ but again~ at the cost of decreased sensitivity.     Generous rubber in the heel makes hooking reasonably secure and comfortable. Be skeptical of people who say the rubber doesn't last...I think it's because they have bad technique. Complaints I have heard about these shoes wearing down fast have generally been from new climbers with these being their first or second pair of shoes. The rubber is soft and sticky~ which means it will not hold up well to newbie and/or sloppy foot-scraping technique.     I have worn these shoes in the gym for 6 months now climbing mostly mid 5.11's and V4 problems~ for between 2-3 times climbing per week and the shoes show an average level of wear. This is typical of at least 4 others in the gym with the same shoes~ climbing ability and climbing frequency.   The artificial uppers don't breathe very well~ and can make your feet get quite sweaty~ which~ if the shoe is not snug~ will make your foot slip a bit more on very small holds.
850,mad-rock,hooker-lace,1.0,   These shows are terrible. I cannot disagree more with the other two reviews.     I tried a pair 1/2 size down from my shoe size. Impossible~ not uncomfortable~ just NOT POSSIBLE to get onto my foot. After sizing up twice~ and ending 1/2 over my shoe size~ still incredibly hard to get on and unbearable to wear. I even sat in the shower a few times with them on to try to stretch them...    I've had tight shoes~ these are beyond tight. I gave these to a friend~ woman~ who has a size 7 women's~ I wear a size 8.5 men's. They are very tight on her but apparently usable~ for free anyway. I have a lower volume foot~ nothing fltt or chubby.  FYI.     Further~ the revolutionary toe ribbing can present some uncomfortable feelings in the foot~ not sure why they came up with this~ do you see anyone else making some a cracked out shoe? Successfully?     Mad Rock is now dumping the rest of the shoes on their outlet site for 19$~ if the rest of this is not warning enough. Don't buy these things really~ lame.  I have found several other pairs of shoes that are reasonable for under 100$~ these are not in that category.
851,mad-rock,hooker-lace,4.0,   Great design~ easy in and out with three straps. The toe of the shoe is mint~ and even more so when broken in a little. I wear a normal shoe size of 13~ so I ordered a 13 hooker strap. They were a little uncomfortable to stand in at first~ but after the second day out my toes made new homes for themselves.
852,mad-rock,hooker-lace,5.0,   I have owned several shoes and this pair has been my favorite. They are like socks with really sticky rubber. They just form to your foot and stick to anything. The rubber~ however~ does wear out really fast.
853,evolv,pontas,2.0,"   I currently own a pair of Evolv Pontas size 11— part of the Sharma signature range. These shoes are a great all rounder.       I purchased a second pair recently online (same size 11). I could not squeeze these shoes onto my feet~ so I returned them and purchased a pair of size 12s. The size twelve was also way too tight so I returned these also at a total cost of €50—ouch!!       My advice is: ""do not buy Evolv shoes online. Be sure to try the shoes on in a shop first. The company has serious issues with sizing!""   Pros   Cons   Evolv has a major problem with sizing. Do not purchase online unless you are willing to spend a lot of money on returns!"
854,evolv,pontas,4.0,   i tried this shoe out and the optimus prime. i wear a street 13 and bought these in a 12. good toe knuckles when i tried them but the opimus prime had a smaller more aggressive heel~ while the toe pinched. i bought the pontas~ after about 30 climbs in 3 days i noticed dead space in the heel. i'm slightly disappointed. one of my friends complained of the same thing.    overall a good shoe~ i plan on ordering a 11.5 in a bit to see if that closes up the dead heel space.
855,evolv,pontas,4.5,   Very versatile and sensitive. It has a 3/4 length semi stiff midsole which softens a bit and flexes. Put that together with the asymmetrical (pointed toe) profile and you get a good blend of edge and pushability with good sensitivity.     It isn't necessarily a powerful edging shoe. I tend to blow off of small holds in vertical high tension liebacks and oppositions~ but I can always find the sweet spot on any little foot chip. For average to delicate footwork edging~ smearing and toe pointing they excel.     To compare them to other shoes~ they edge as well as the La Sportiva Viper and almost as well as the La Sportiva Katana or 5-10 Anasazi vcs~ but that is combined with a toe that is just as sensitive as the La Sportiva Venom and the Cobra. If you are climbing a route that you would break out your Muras or Anasazi laceups for than this might be a little soft~  but that is where the Pontas Lace comes in.   The heel is snug side to side and fairly snug at the rand. Really a moderately to mildly aggressive heel rand~ comfy but keeps tension. If you have always found dead space behind your heel in Five Ten or Sportiva~ then evolv is for you.     In the Pontas you may find a little space behind the bottom of your heel~ but above that bottom corner it sits close to the back of your heel all the way up (incidentally the Pontas Lace fits the heel a little more snugly~ especially at the base of the heel).  With no midsole in the heel and thin rubber the heel is very sensitive~ but doesn't protect your heel very much so sharp holds will bite you~ but it is easy to tell if you aren't locked into the heel hook.   The toe rand is a great accessory. It makes it easy to scum and hook the top of your foot and helps with crack jams (cracks are not an ideal use of the shoe~ but it works in a pinch).     The shoe seems to fit best on average volume~ narrow to average feet.  An 8.5 Pontas fits close to a 39 Sportiva Katana or Venom or a 9 Anasazi. It will soften in the first few days~ but should not be fit for stretch.  It should just feel a little stiff over the toes and that will soften out.     One of the biggest complaints about evolv is that the synthetic fabric starts to smell~ but synthetic fabric is also washable~ just don't machine dry them~ the black rubber will mess over your dryer.   Bottom line:  If you wouldn't NEED your laceups~ downturned shoe~ or crack boot~ then these will do it. From slabs to severe overhangs they do the trick.
856,montrail,wasabi,1.5,   I actually don't know if they would have turned out to be a good shoe. I ordered the shoe in a size 41 (euro) expecting them to fit perfectly seeing as I wear a woman's US 8-8.5. I couldn't even get my foot all the way into the shoe.    My mother then tried them on just to test. She wears an 8 US and a 40 euro~ and she was nowhere near getting her foot into the shoe either.    My advice~ DO NOT BUY CLIMBING SHOES ONLINE. If you can~ go to a store where you can try them on. I returned my pair and plan on buying a new pair in person. 
857,montrail,wasabi,4.5,   The Wasabi is a great shoe -- very comfortable and the rubber is pretty sticky. I've been climbing for 5 or 6 years and have worn Boreal~ Montrail~ and some FiveTens. These are by far the most comfortable pair I've worn while still managing to fit fairly tight.    The durability of the rubber isn't too great. These definitely aren't gym shoes. I use a pair of old Zealots for that. But on difficult outdoor routes~ especially ones that I'm trying to work~ these shoes are great.    Buy them a bit small~ they tend to stretch~ especially after you bake them in the oven.
858,montrail,wasabi,4.0,   Extremely comfortable - I went down a full size from my Mad Rock Locos and though they were a snugger fit~ the thermo-molded spots in the shoe made them very comfortable to wear for hours on end. The three velcro straps work well: the middle strap is reversed so you can really cinch down the straps for a tight~ lace-like fit.    At first~ they were the best shoes I had ever owned. They are still great~ however after two months of climbing twice a week~ the sole has started peeling away from the shoe at the toes~ probably from edging~ and as a result~ have lost their mirco-edging ability.    I would buy these shoes again if the edge lasted longer.
859,montrail,wasabi,2.0,   A good shoe for a while. The velcro fails. This shoe is not for the usual climber. Someone who doesn't climb that much will get more use out of it. Good at micro edging for the beginning of the shoe~ once rubber wears some~ they suck. About the same time~ the velcro will go out and it's time to have a viking funeral for them. 
860,montrail,wasabi,1.0,   Climbed in them for two months. The rubber has degraded horribly so they are now useless for edgeing. Worse yet~ the velcro has completely failed. This is a common problem with everyone I have met who owns these shoes. Wish I knew that before buying them. First and last pair of Montrails for me.
861,montrail,wasabi,5.0,   Top~ s'adapte parfaitement au pied! super pour le bloc et grimpe dynamique (très souple).
862,montrail,wasabi,4.0,   Since starting climbing I've owned a pair of Montrail Zealots followed by a pair of Methods and now most recently a pair of Wasabis. The Wasabis combine the superior rubber with the better fit of the Zealot. If anything~ they improve on the fit and comfort. Given that I was previously shoving my foot into a slipper~ I'm really happy to move on to the Wasabi. At the very least~ if you were as disappointed with the rubber Montrail started off using~ try out something with their newer stuff~ it's far better. 
863,montrail,wasabi,4.0,   The shoe is comfortable and are good for smearing technique. On certain foot types (like narrow feet) the shoes do not have a tight fit.
864,la-sportiva,taka,3.0,   As a beginner climber I got these shoes used from a gym and they supported me for climbing for three years of hitting the gym on and off. They worked great to help me get into climbing and taught me what to look for in my next pair.    Pros   Cons   These shoes fit pretty well~ but soon I learned they were a bit big. Overall though they are easy to get snug with the laces.   The heel fits great and so do the sides — plenty of room and they don't feel overly tight around the sides on wider feet. Since I bought these used~ they were already very well broken in and easy to bend and move your foot on holds.    The grip was pretty great still when they were well worn out. La Sportiva knows how to make pretty good rubber (it's not the greatest~ but way better than the cheaper brands - like Mad Rock or Evolv).   Having real leather sides~ they don't tend to be as smelly with sweat soaked feet as synthetic shoes. They are crazy durable too. I finally blew out the side climbing in Joshua Tree — yet I kept using the shoes for 4x more months of climbing on and off. Then I really blew out the side after I got a gym membership. That was when I upgraded to Five10 shoes that I got at the outlet store!      I do like the feel and design of La Sportiva way better than Five10. But both are my top two favorite brands so far. I am a semi-beginner climber only hitting gyms mainly (V-3 to V-4 bouldering and 5.10 to 5.10C). Yet I still know my stuff well enough. It's a great beginner shoe.
865,la-sportiva,tradmaster,2.0,   I've used this shoe on roughly 3000 ft of trad climbing in Eldorado Canyon and on California Granite. The shoe is very comfortable~ with a nicely padded heel and tongue. It is a stiff shoe~ but not overly so. The shoe performs well in cracks and on moderate face climbing~ but not so well on thin face climbing and friction.    I noticed right away that the rubber on this shoe did not seem to perform as well as the rubber on my La Sportiva Barracuda's~ and a little research at the company web site confirmed what I suspected. La Sportiva uses a different rubber~ their FriXon compound~ on this shoe. This appears to be the same rubber that they use on their approach shoes~my La Sportiva Exum Ridges are labeled with the FriXon Logo~ for example.     Pros: Comfortable~ good in cracks~ burly.   Cons: Rubber is not up to the standards of the other La Sportiva models (you will notice a difference)~ the shoe is not very sensitive~ but should last a long time.
866,la-sportiva,tradmaster,1.0,"   Weak shoe - one 90 ft Vedauwoo pitch put ~ 1.5 mm razor blade like slices in the rubber and the little edging I did on the route was starting to take chunks of rubber off the toe.  Maybe it was a bad batch of rubber but I'd avoid the friXion rubber in the future for the tried and true XSV that Sportiva still uses on their other shoes.   Aside: the toe of the Tradmaster isn't as pointy as the ""equivalent"" Focus model of a few years prior~ and is probably too blunt for most intermediate to advanced climbers."
867,la-sportiva,tradmaster,1.0,   Great all round and comfortable shoe -- or so I thought.   First pair blew out the seam and toe rand in eight weeks (12 outings!)   Replacement pair did same~ except after ONE DAY of climbing!!!   I'm done with Sportiva shoes.
868,black-diamond,camalot-c4,5.0,   Still the gold standard in camming devices. Superb construction and functionality; large camming range; competitively priced — I cannot imagine a better all-round cam.   Pros   Cons   Rack up with a set of C4s and your confidence will take a leap up — there is simply no better all-round cam. Great design and construction~ 4 lobes for maximum grip~ perfect camming angle~ biggest camming range~ smooth trigger action~ a thumb-loop for stability when placing~ pretty colours and years of on-the-job performance. There's no other cam I would rather fall on.    Supplement your C4s with a set of small narrow-head cams (master cams; x4s or aliens) and you are good for anything!
869,black-diamond,camalot-c4,5.0,   Amazing Cam!!! The action on BD's cams are incredible~ you can control each cam lobe with incredible precision. The expansion range on BD's C4's is a huge relief when your pumped and ran-out.  I will definitely pick more C4's up!!!
870,dmm,wallnut,5.0,   Great multi-purpose passive pro.   Pros   Cons   The DMM Wallnut is a superb nut for nearly all types of climbing. I've used these in gneiss~ granite~ and limestone.   The thing that sets the Wallnuts apart is a longer shape~ that tapers differently with the sides being more offset. This results in a variety of more useful placements. Practically speaking these offer more secure fits in a lot of spots compared to simpler nuts. I've got a set of BD/Grand Wall nuts I have compared them with side by side.    The other perk is that the Wallnuts have a deep groove in the middle. This has a significant benefit especially in granite where this allows the nut to be placed despite awkward crystals~ or even use small bumps as a means to stop the nuts walking. It's one of those things that until you have it seems frivolous but then feels disappointing whenever a tool doesn't have that feature.   They are a little pricey and it's a piece you seldom want to leave behind. Also the smallest size is still pretty big.
871,dmm,wallnut,5.0,   Best stoppers on the market. Really. Great placement~ retrievable.   Use 'em enough you'll see the difference.
872,msr,snow-fluke,5.0,   I found the MSR fluke to have some interesting and potentially significant improvements over older designs. This extension of their venture into anchors~ in keeping with the full name of MSR (Mountain Safety Research)~ is a further development of their Coyote Picket~ introduced in 1987~ which in turn followed the 1969-70 MSR Snow Picket and Snow Fluke.       MSR also had an ice ax and ice screws in their line in the 1970s. MSR~ a division of Cascade Designs~ is better known these days for their excellent stove designs (with a couple of exceptions)~ innovative snowshoes~ and tents. Cascade Designs also makes sleeping pads (Therm-a-Rest)~ SealLine dry bags~ and water treatment systems.   Pros   Cons      Location of gear test on Mt Hood.   Size:  Fluke - 11 x 6-¾ in (Large)   Color: aluminum   Weight:   Fluke 8- ¾ oz  (Large)   Suggested price:  Fluke - $50 for version tested (L)~ $40 for small   Warranty: standard Cascades Designs Limited Warranty   Background: Over the years~ I have used a variety of commercially and homemade pickets and flukes~ almost exclusively for practicing crevasse rescues (thankfully~ only a couple of real retrievals of fellow team members and a few more retrievals of members of other teams).   One of the vital requirements is being able to quickly place anchors while in a self-arrest position. Both pickets and flukes were designed with this requirement in mind. Flukes are particularly rapid~ especially when the cable is properly attached.   On challenging climbs where falls~ injuries~ or other incidents are possible~ dependable protection in the form of anchors is vital. Because snow~ whether fresh-fallen~ softened by the sun~ consolidated~ or firmed into neve has less holding power than rock~ water ice~ or alpine ice~ anchors for use in crossing glaciers or ascending steep snow slopes must present a large cross-section~ while at the same time being light enough to carry a sufficient quantity for the climb at hand. This means that they are by necessity physically larger than can be carried on a sling like chocks or cams.   One of the main uses is for protection on steep snow slopes or when crossing a crevassed glacier~ where the crevasses may be hidden under the snow or crossed by an iffy snow bridge~ as well as having a solid anchor that can be placed rapidly to aid in retrieving an unfortunate climber who has fallen into a crevasse and needs to be retrieved quickly before hypothermia sets in.      Common method of using ice ax head to hammer pickets and flukes into snow   Most teams carry a combination of flukes and pickets~ sometimes one of each for each team member~ sometimes only a couple of each in the whole party. Despite most snow anchors being made of aluminum~ the weight for a team could easily add up to the weight of an old-school piton rack for big wall climbing.   So an additional requirement to ease of placement~ light weight~ and ample cross-section (hence holding power) is ease of retrieval to move on to the next location. The reason for having a mix of pickets and flukes is the variance of snow conditions. Both pickets and flukes are usually hammered into the snow using the head of the ice ax as shown in the photo above~ which will damage both the top of the fluke or picket and the head of the ice ax with time.      MSR Snow Anchors tested (Fluke on right~ picket on left)   Flukes are shaped roughly like the blade of a shovel (on the right in the photo). They are equipped with a swaged steel cable with a loop placed such as to cause a pull to force the fluke to “dive” further into the snow~ thus increasing its anchoring power.   Contrary to what one might think~ the central vertical bend in the fluke is point forward. This turns out to be the best shape for causing the fluke to act like a plow and dig further under the snow. When properly placed~ the upper cable is tight and parallel to the surface of the snow~ while the lower cable is tight and coming directly out of the snow~ pulling in the downslope direction.   Details:    Trailspace’s Chief of Gear Reviews~ Seth~ sent me an email asking if I would like to review a pair of new snow anchoring devices. Despite the fact that it was summer~ I was already planning to head for the Cascades to do some climbing on glaciated peaks. Most of the testing took place on the Zigzag Glacier on the slopes of Mt. Hood~ not far from the Silcox Hut (upper portion of the mountain in the intro photograph).   I intended to use the lower reaches of the Palmer Glacier~ but was informed on getting there that~ with the intensive summer training of would-be junior Olympians using that area for their practice ski racing and snowboard gymnastics~ I would have to move over to the currently designated Climbers Route. The heat wave had spread from the eastern 2/3 of the continent toward the West~ which meant that the surface 6 inches of the glacier surface was mushy~ while the ice below that was basically neve~ potentially a challenge for anchors.   I reviewed the large (9 ounce~ 8-3/4 ounces on my electronic scale) version of the fluke. There will also be a 7 ounce version of the fluke. At this writing~ I still have a few minor questions that Seth has relayed for me to MSR that await responses. When the responses get to me~ I will add any needed relevant notes. Because (1) snow pickets and flukes perform similar functions and (2) MSR provided both the new picket and new fluke at the same time~ the reviews for both (this Snow Fluke and the Snow Picket) overlap and contain several identical sections.   The fluke is made of 7000-series aircraft aluminum. Though similar in size to my SMC fluke~ the MSR differs significantly in having larger lightening holes plus the riveted-on polyurethane-covered nylon scrim (think of nylon bug screening~ but of a much stronger material for the mesh). The main purpose of this is to lighten the fluke~ while also improving performance.   When I weighed the new MSR fluke~ I found it weighed a quarter ounce less than the weight given in the press release~ though a full ounce heavier than my older (and smaller surface area) SMC fluke.   Closeup of MSR fluke showing scrim-reinforced polyurethane facing      Upper edge of MSR fluke~ showing grommet reinforcement on cable hole and swaging      Upper edge of SMC fluke~ showing swage and lack of grommet for comparison to MSR   The SMC is the fluke on the left in the photo below~ while the new MSR is the fluke on the right. In a close-up of the lower part of the MSR (above)~ you can see the scrim through the translucent material. The upper part of the MSR fluke is slightly peaked~ rather than flat like the older SMC. This does not seem to make any difference when driving it into the snow~ at least for the softer upper layers on the glacier I encountered during my testing.   One other thing to note in the photo of the upper part of the fluke is that the holes through which the cable passes are grommeted~ unlike the holes on the SMC. This should increase lifetime by reducing wear between the cable and the fluke. For comparison~ the rear of the SMC is shown~ so that the lack of a grommet can be seen. The swages on the cable on both front and back sides of the flukes (found on both the MSR and SMC flukes) are intended to limit the motion of the cable and maintain the proper relative angles of the top and bottoms sections when loaded.        SMC fluke on left~ new MSR fluke on right prior to being properly placed in snow   As noted in the “cons” list above~ I have found in actual practice that the type of rivet used to secure the polyurethane to the fluke’s frame can fail over time. But I will also note that this is the same type of rivet used on MSR’s snowshoes.   Barbara and I lead snowshoe hikes~ as most readers of Trailspace know. I have not seen a rivet failure on any of the MSR snowshoes on these hikes~ although I have seen failures of similar rivets on most other brands of snowshoes. Knowing that MSR gear is generally very durable~ I have less worry about rivet failure on the MSR flukes than I would other brands~ plus the rivets are not located in high-stress positions on the fluke.   The testing procedure for the fluke was similar to that used for the picket. The fluke was placed in the snow tilted relative to the snow surface with the upper cable parallel to the surface and a slot cut in the snow so the lower cable would be aligned straight to the eye of the cable~ in the proper orientation as shown in the diagram above. Neglecting this trench will result in the fluke being levered out of the snow.   A single carabiner was placed in the eye and the rope attached to the carabiner and to my harness. I then applied body weight~ then tugged harder~ finally leaving about 10 feet of slack and ran down the slope until arrested by the fluke.   The end result of one of these runs is shown in the wide photo below~ taken by a curious climber returning from a training foray up on the Palmer Glacier in preparation for his ascent attempt the following day. The MSR fluke dove further into the snow on my first placement.   On the other hand~ I did not place the SMC quite right at first try~ with the result that~ although it did dive further into the snow and held my running shock load~ it displaced the soft snow at the top by about an inch while diving a couple inches deeper. The second placement behaved as expected~ with no displacement of the surface snow and the fluke diving deeper as it should.   The better performance of the MSR can possibly be attributed to several factors. First~ I believe I placed the MSR fluke more correctly on first try~ and placed the SMC fluke slightly too vertically (top cable not as parallel to the surface as it should have been). Second~ the polyurethane on the MSR with its more complete coverage and non-freezing to the snow probably allowed the fluke to dive more efficiently. A third factor is that the upper cable length on the MSR fluke is 20% longer than the lower cable~ a greater difference than the SMC.   This means that when the upper cable is parallel to the surface~ the fluke angle of the MSR lays back almost 10 degrees farther~ thus entering the snow at a shallower angle. Another way of looking at this is that the pull on the lower cable has a stronger tendency to pull the fluke deeper into the snow.   Conclusion:   The new MSR snow fluke has several significant improvements over older versions. It performed better in my limited tests than my older gear.  As with everything~ the new gear will cost more than the old. The price on REI.com for the small and large SMC flukes are available for $32 and $36~ compared to the MSR press release of $40 and $50.   If you are heading off for some glacier travel or ascending glaciated and snow-covered peaks~ I would choose these new MSR anchors over the older designs.
